radio_frequency,B_field,capture_rad,ang_class,dist_from_obs_ly,star1_redshift,luminosity,star2_redshift,ext_temp,b_class,target
28.11440775,3.61E-09,9.177649649,alpha,41.98677339,14.67570331,6237.993588,20.55537593,,3,Zeta Draconis
,4.45E-09,21.19264105,alpha,26.31017961,31.46450925,5010.613823,,27.60951619,2,Gamma Saggita
36.48435646,4.13E-09,30.59658359,alpha,,35.91297286,2490.928889,34.44072573,24.95666855,2,Beta Eioneous
,2.74E-09,17.76492113,alpha,25.73970811,17.23847662,3963.425732,33.84534251,30.38293258,3,Zeta Draconis
40.07389012,3.49E-09,43.00467433,alpha,15.18562275,28.06734858,4099.969612,19.18556848,33.80397787,2,Gamma Saggita
44.99508406,3.23E-09,27.13775856,alpha,20.0209324,28.72831744,5338.25424,40.62301756,28.01746944,3,Gamma Saggita
33.14018541,2.82E-09,27.0005936,alpha,19.09500328,41.50259013,6237.993588,33.50436167,,3,Alpha Boreas
32.08796934,2.98E-09,13.93199221,alpha,34.65037463,43.90168343,1349.149209,40.62301756,16.51972049,2,Beta Eioneous
29.08237774,3.98E-09,25.61728528,alpha,13.94381864,29.81285961,3393.877149,30.44613813,28.39615416,2,Alpha Boreas
22.0162777,3.36E-09,41.2535158,,17.15223368,34.31024815,6336.74775,36.44048179,18.717573,2,Alpha Hemithea
,3.59E-09,12.8625142,alpha,41.98677339,41.94255153,4163.163221,28.09409364,23.62749377,3,Alpha Boreas
31.65504148,3.23E-09,16.55932978,alpha,10.50170545,31.10454497,4037.102421,32.36642863,14.86599326,2,Alpha Boreas
29.77340542,3.33E-09,15.13661992,,41.98677339,29.13727601,2818.571131,20.248393,25.59596604,3,Zeta Draconis
31.19824371,2.58E-09,33.26934385,alpha,19.5650735,36.15701111,5260.406928,19.18556848,22.96343924,2,Alpha Boreas
11.76321077,2.49E-09,37.66980196,alpha,17.15223368,18.34334185,5483.389377,34.34851896,12.15585749,2,Alpha Hemithea
45.14909078,3.39E-09,24.1590527,alpha,30.2172984,30.64276709,5977.356113,28.50438653,27.42776641,,Gamma Saggita
32.96469809,3.26E-09,27.61043095,,41.98677339,19.93445831,4202.812252,19.18556848,25.21327578,3,Zeta Draconis
44.16633131,2.82E-09,18.33762052,,23.23110836,50.39992849,2818.571131,27.3512756,33.49245168,2,Alpha Boreas
44.16633131,3.41E-09,20.78428669,alpha,24.40741854,,3351.019594,37.83405347,26.05168697,2,Alpha Boreas
,3.52E-09,33.02400441,alpha,24.90073335,36.2875974,5364.885277,30.24543555,35.59785719,2,Gamma Saggita
20.73328519,2.87E-09,37.55553657,alpha,26.86891606,41.94255153,,39.34023132,23.20363498,3,Alpha Hemithea
29.32358095,,43.00467433,alpha,13.93938538,37.6748283,2818.571131,30.61927326,33.49245168,2,Alpha Boreas
20.18131579,2.67E-09,23.90928373,alpha,17.83014929,32.12272338,3224.071723,29.0476853,14.67876255,2,Alpha Boreas
36.53060484,4.25E-09,43.00467433,alpha,47.55536556,39.06281729,4338.988523,32.53717355,18.79205384,1,Beta Eioneous
38.51136968,3.95E-09,28.98235415,alpha,11.66005351,27.88302656,,,22.75548206,2,Gamma Saggita
32.25912226,4.45E-09,31.11647862,alpha,16.8575434,44.60480163,,30.60405401,,3,Alpha Boreas
30.77055094,2.67E-09,25.03411714,alpha,15.1204128,19.60585144,3946.73796,36.43111086,22.14580231,3,Alpha Boreas
22.81022902,2.77E-09,41.89325454,alpha,39.03899483,30.70524596,4981.347659,34.82373744,33.49245168,3,Alpha Hemithea
,4.45E-09,17.09432914,,15.54155123,37.65500643,,26.09001656,25.47553789,1,Alpha Boreas
44.16633131,,24.29234476,alpha,17.74867197,17.22406584,2201.792036,33.54082796,27.75345627,2,Zeta Draconis
33.49602977,4.05E-09,15.93126509,alpha,20.15547772,22.74607788,4244.881368,29.12928025,16.51972049,3,Zeta Draconis
21.50575562,3.36E-09,24.45023822,alpha,19.17308097,34.38429118,3895.374439,38.77179177,,2,Alpha Boreas
13.07161819,2.67E-09,12.23879358,alpha,18.12879982,14.55514959,3850.946135,19.44024571,25.70185347,3,Zeta Draconis
37.60192503,3.77E-09,15.61823889,alpha,38.99981789,42.05165631,2505.534522,16.51920486,25.47319911,,Beta Eioneous
36.32320064,2.96E-09,20.76259094,alpha,25.06052827,34.68783548,2906.582353,34.83640988,16.51972049,2,Alpha Boreas
31.21222832,3.43E-09,,alpha,29.73700179,23.77864643,6237.993588,27.06382437,31.00394202,3,Zeta Draconis
20.139724,3.36E-09,40.28241293,alpha,38.89695099,27.99218507,4278.224977,46.947295,11.93229429,3,Alpha Hemithea
44.16633131,2.85E-09,27.35822846,alpha,24.05444063,38.93293194,6237.993588,30.62152877,20.05426645,3,Alpha Boreas
20.18131579,3.89E-09,18.73749173,alpha,40.04208232,36.73453783,2408.844156,27.83369788,27.18569414,3,Beta Eioneous
44.16633131,3.03E-09,24.9115974,,16.81695214,30.7468983,,35.94751203,25.7917899,3,Alpha Boreas
30.59988146,3.79E-09,26.24390795,alpha,41.98677339,30.10933702,4434.551896,21.44138954,,2,Alpha Boreas
33.80014451,3.41E-09,17.37429693,alpha,41.98677339,,5142.949797,29.93907222,33.98285482,2,Gamma Saggita
20.18131579,3.46E-09,28.47284082,alpha,,26.99288457,5624.370571,28.22353411,27.93632975,,Gamma Saggita
20.18131579,4.38E-09,25.65714106,alpha,38.04146155,45.14840701,1678.972141,22.7315347,27.98590486,2,Beta Eioneous
28.18344394,3.52E-09,17.47442836,alpha,28.79699949,,6914.97865,40.62301756,,1,Gamma Saggita
23.13447229,2.94E-09,23.3705543,alpha,25.08172374,23.15197858,4060.794333,35.2501057,16.51972049,3,Zeta Draconis
31.24132832,3.01E-09,43.00467433,alpha,20.02700357,16.06489393,3983.383263,,33.3229494,3,Zeta Draconis
37.93422909,3.53E-09,,alpha,29.2969863,41.94255153,5986.875464,25.68468957,28.16583742,3,Gamma Saggita
20.18131579,4.38E-09,17.47442836,alpha,40.15630366,37.26248848,4071.453751,18.0485957,23.96028014,1,Beta Eioneous
29.71530294,3.80E-09,17.35198272,,10.44064644,19.18979419,2504.614853,19.18556848,28.90691542,3,Zeta Draconis
36.56035995,3.42E-09,,alpha,38.77089795,41.61668526,2283.353247,40.62301756,22.57768767,2,Beta Eioneous
22.02362577,2.67E-09,36.18185229,alpha,28.4124625,31.63171044,5095.910509,43.57543189,7.722652957,3,Alpha Hemithea
34.29437865,4.19E-09,43.00467433,alpha,33.0166587,,2396.17773,20.91584099,24.94838044,2,Beta Eioneous
,4.06E-09,16.48826468,alpha,40.66174189,37.62943568,2460.773505,26.65318981,24.47869991,3,Beta Eioneous
28.22789017,,15.7833324,alpha,41.98677339,39.54803008,4058.700974,26.10539767,24.91961704,,Alpha Boreas
39.20171676,2.73E-09,34.47513966,alpha,17.15223368,26.74596993,5098.389754,32.79031463,18.19354251,2,Alpha Hemithea
34.20451579,3.67E-09,14.81427389,alpha,17.15223368,38.69301981,4519.653763,16.56110215,33.49245168,2,Beta Eioneous
24.06693496,4.45E-09,35.61574557,alpha,26.81514856,41.94255153,5485.29317,30.30877796,18.81008416,3,Alpha Hemithea
24.8503896,,46.77309182,alpha,34.16544213,31.8582705,5893.045986,36.45233405,33.49245168,2,Alpha Hemithea
20.18131579,4.83E-09,25.69447898,alpha,41.87503132,40.22474186,3891.523097,,27.38676162,3,Beta Eioneous
32.88953225,3.28E-09,28.64425354,alpha,41.98677339,41.62820236,5796.65126,19.18556848,21.98288522,3,Gamma Saggita
,2.40E-09,41.06273981,alpha,30.22820576,29.70456194,4480.91598,36.08116896,17.68706454,2,Alpha Hemithea
44.16633131,4.45E-09,24.25922618,alpha,20.42419684,31.29914492,6083.858784,40.62301756,24.88280704,3,Gamma Saggita
32.98815666,3.88E-09,33.98090905,alpha,17.15223368,44.12122302,6237.993588,27.1111331,27.88644139,3,Beta Eioneous
16.98718611,2.43E-09,38.36011289,alpha,33.7761837,23.28672363,5192.40878,38.82474475,15.40496298,2,Alpha Hemithea
20.45923846,4.45E-09,36.79803854,alpha,36.98878801,24.28632333,2818.571131,39.92968264,14.0955448,2,Alpha Hemithea
44.16633131,3.47E-09,18.13451001,alpha,23.77631503,29.26408894,,25.82437841,30.85723792,2,Zeta Draconis
29.9217865,4.45E-09,,alpha,29.63647737,13.66440184,3150.405414,30.52532796,16.51972049,2,Zeta Draconis
20.18131579,3.53E-09,,alpha,,20.03236889,4183.327695,27.19100885,23.93451156,2,Beta Eioneous
27.32065655,3.87E-09,31.67449456,alpha,35.34304093,20.82868733,4508.78008,42.20082768,14.93612002,3,Alpha Hemithea
32.64240335,3.50E-09,13.53346088,alpha,16.51382049,32.2753731,6365.441719,28.44228115,24.69798194,3,Gamma Saggita
27.53924952,,10.00846778,alpha,,18.61386082,4324.162007,28.38841286,32.60349763,2,Zeta Draconis
31.44237884,3.77E-09,28.5213761,alpha,43.66730819,36.28717168,6237.993588,17.38031717,,2,Beta Eioneous
33.50104611,,27.03369999,alpha,41.98677339,33.91381798,6538.071405,33.12015033,16.46947436,2,Gamma Saggita
20.18131579,4.51E-09,32.57653969,alpha,38.50304318,,1666.077585,19.7861816,22.68519324,3,Beta Eioneous
21.2671071,2.95E-09,35.79558396,alpha,35.51597699,11.11809969,4378.639696,19.18556848,19.8196916,3,Alpha Hemithea
27.66316847,2.70E-09,17.53776463,alpha,17.47405025,32.2793451,4455.344973,40.62301756,17.24878859,2,Zeta Draconis
40.37623101,3.56E-09,,alpha,44.32859041,35.54902945,6237.993588,25.72834803,37.22044099,3,Beta Eioneous
21.27875368,2.30E-09,50.17263162,alpha,30.09626285,41.94255153,6574.590679,19.18556848,,2,Alpha Hemithea
27.70799592,3.77E-09,28.03107372,alpha,26.9079072,32.36292399,6237.993588,20.38168775,28.39229851,1,Beta Eioneous
20.18131579,4.45E-09,24.39226913,alpha,15.99297275,26.83221679,5545.79125,19.31193461,17.81219151,2,Gamma Saggita
33.04153462,2.74E-09,24.42302647,,25.76498384,,3836.980302,35.66482357,24.47880679,3,Zeta Draconis
30.14147734,4.45E-09,30.77100681,alpha,18.32780954,34.93450646,2632.755834,19.18556848,27.97796583,3,Alpha Boreas
43.00060978,4.08E-09,17.78606195,alpha,23.26576195,35.55000255,6432.495678,,25.51432467,2,Gamma Saggita
20.18131579,4.26E-09,,alpha,38.13834544,41.48142346,4075.625299,16.9721747,16.51972049,2,Beta Eioneous
27.55526271,3.77E-09,,alpha,20.67249377,19.79198766,3073.112595,39.556854,22.78172943,3,Zeta Draconis
22.95228084,4.17E-09,15.68952748,alpha,11.70702065,41.67865776,3105.674883,30.10955085,9.408515032,,Alpha Boreas
,4.41E-09,43.00467433,alpha,40.37874393,35.68313502,,,22.69801313,3,Beta Eioneous
36.65232118,3.67E-09,43.00467433,alpha,29.62929378,36.2553154,3042.960275,40.62301756,30.78023828,2,Beta Eioneous
39.74597281,3.79E-09,28.85692879,alpha,44.47315564,41.13184791,2589.17184,17.02884314,,3,Beta Eioneous
39.3876225,4.30E-09,27.12327667,alpha,17.15223368,31.65403153,1752.76509,22.69956571,25.93982931,2,Beta Eioneous
42.85728278,4.34E-09,34.95511914,alpha,45.13660737,,2445.75153,40.62301756,16.51972049,2,Beta Eioneous
37.51363768,2.67E-09,28.84060994,alpha,41.98677339,38.0808086,5736.815324,40.62301756,,3,Gamma Saggita
44.16633131,3.88E-09,43.00467433,alpha,40.54958902,,4136.917927,20.79702548,27.18190023,2,Beta Eioneous
21.3880515,4.45E-09,35.22975146,alpha,41.72221437,41.94255153,2818.571131,36.31513528,18.2809883,2,Alpha Hemithea
36.29466181,4.45E-09,19.20874789,,19.33038056,23.98238592,3399.545379,22.30008157,24.06924694,3,Zeta Draconis
28.81542064,3.48E-09,16.16326877,alpha,20.63652941,30.37418948,6237.993588,21.91408203,29.92834143,3,Zeta Draconis
44.16633131,3.36E-09,43.00467433,alpha,18.60992993,31.69662693,4129.251094,,22.99035281,3,Alpha Boreas
41.42611574,,25.39803791,alpha,24.93438607,34.04194729,,29.20741901,19.74686923,2,Gamma Saggita
28.20115852,2.92E-09,,alpha,41.98677339,30.72644199,4689.804068,26.12799552,19.76584925,3,Alpha Boreas
48.66911108,3.92E-09,26.50346221,alpha,15.57370415,30.40803712,4744.191552,22.99620899,18.79520165,2,Gamma Saggita
28.70785543,3.89E-09,20.14128115,alpha,25.31422996,32.63425765,4536.296591,40.62301756,20.08316409,3,Alpha Boreas
22.52155918,3.32E-09,43.27809048,alpha,34.29305067,17.70465202,4689.287135,30.79812858,14.43717898,,Alpha Hemithea
34.11076952,4.45E-09,27.79646382,,36.7553127,38.68342768,,20.93286152,16.34093531,2,Beta Eioneous
36.48955041,3.44E-09,31.16857556,alpha,36.76750016,38.14328724,2319.453748,21.43311649,16.51972049,2,Beta Eioneous
37.21892785,3.49E-09,27.28578273,alpha,,22.97755194,6299.884209,40.62301756,25.83133359,2,Gamma Saggita
21.27080666,1.90E-09,45.9588076,alpha,,37.46204841,5281.497209,32.87285464,33.49245168,3,Alpha Hemithea
36.58767824,2.67E-09,17.47442836,alpha,43.50341931,32.28942536,3447.866166,26.48194632,17.12028252,2,Beta Eioneous
18.12269446,4.41E-09,15.98010667,alpha,13.70886315,,2448.359017,21.97446014,33.49245168,3,Zeta Draconis
41.45974815,4.18E-09,30.85857629,alpha,18.34722188,35.84664789,6397.520297,17.61838098,23.97337296,2,Gamma Saggita
39.53425492,4.22E-09,20.70629551,alpha,27.53041068,21.62610018,3181.248704,29.52184645,30.74205592,2,Zeta Draconis
37.53187675,2.93E-09,15.12327343,alpha,26.65898994,27.11336706,5995.337799,21.97992738,33.49245168,3,Gamma Saggita
23.44195232,4.45E-09,21.10498866,alpha,20.70289086,,3195.507745,30.44289063,28.26243246,3,Zeta Draconis
28.37344098,2.75E-09,33.6108095,alpha,35.66418633,39.79095002,2878.587098,30.17192118,23.30028454,2,Beta Eioneous
20.18131579,3.60E-09,20.54532548,alpha,14.74276135,20.03236889,5846.776045,28.02961093,,2,Gamma Saggita
,4.00E-09,23.29753648,,,23.94818291,4083.654501,19.18556848,25.93095853,,Zeta Draconis
21.03137225,2.71E-09,42.13659179,alpha,35.88781013,,4087.280302,19.18556848,16.51972049,2,Alpha Hemithea
31.3301683,4.45E-09,43.00467433,alpha,27.7536213,14.03158672,2876.711103,28.57767988,16.51972049,3,Zeta Draconis
19.199166,2.70E-09,44.2995172,alpha,17.15223368,20.03236889,4154.826277,35.02870015,24.87752001,2,Alpha Hemithea
20.18131579,2.67E-09,15.53905413,alpha,41.98677339,17.49233365,3856.15577,,,2,Zeta Draconis
33.63442631,3.28E-09,24.41203216,alpha,38.12736877,35.59292167,4352.245423,16.20485978,24.61373014,2,Beta Eioneous
18.42036712,3.49E-09,42.03681046,alpha,33.25418934,18.45834261,5311.365215,37.11710791,30.18439044,3,Alpha Hemithea
14.37501509,4.41E-09,43.00467433,,33.19098503,41.94255153,3803.306734,40.62301756,28.4664631,2,Zeta Draconis
28.81130588,2.92E-09,23.80354623,alpha,,22.90394674,1886.609575,25.31160161,38.00859385,3,Zeta Draconis
28.04360058,,17.61438322,alpha,16.19163558,28.35944958,3221.085137,19.48543228,24.97304306,2,Zeta Draconis
27.57647392,4.61E-09,32.86705159,alpha,41.17089846,36.89345715,3180.068417,22.26024299,33.49245168,3,Beta Eioneous
42.20972342,3.93E-09,43.00467433,alpha,17.15223368,48.64103726,,19.37162156,24.11753338,3,Beta Eioneous
30.88036178,3.28E-09,12.44690446,alpha,18.61096811,41.94255153,,34.48496645,31.17497355,2,Zeta Draconis
32.75277485,2.67E-09,28.1149043,alpha,47.34862343,29.0058239,,19.56166887,19.83282256,3,Beta Eioneous
17.03067588,4.45E-09,42.36175925,alpha,41.98677339,27.71212212,5011.100919,32.66828601,33.49245168,3,Alpha Hemithea
19.48658963,3.48E-09,33.38874459,alpha,39.27722855,41.94255153,4320.155672,34.70679188,19.02904322,3,Alpha Hemithea
29.98606248,3.80E-09,26.53700028,alpha,,41.94255153,4413.385397,33.84118171,33.49245168,2,Alpha Boreas
21.70177768,4.13E-09,43.00467433,alpha,41.98677339,20.03236889,,29.22851895,25.64763981,2,Alpha Boreas
46.01802329,3.23E-09,,alpha,41.98677339,28.2239265,5290.400927,,25.93323354,3,Gamma Saggita
39.76090638,4.01E-09,27.56681287,alpha,,39.65942197,3270.178476,40.62301756,36.28480325,2,Beta Eioneous
21.17941464,3.39E-09,15.44246854,alpha,41.98677339,18.59399546,6237.993588,19.18556848,33.49245168,3,Zeta Draconis
31.49568192,3.82E-09,30.54752449,alpha,41.98677339,26.90357538,4201.997694,40.62301756,24.00706967,2,Gamma Saggita
45.26820375,2.81E-09,20.12545015,alpha,40.75207379,37.68414089,3019.473597,21.13677677,23.47295394,1,Beta Eioneous
38.14246118,3.29E-09,17.47442836,alpha,41.98677339,30.71853796,3880.97118,28.13172854,33.49245168,2,Alpha Boreas
43.04831144,3.57E-09,32.97809602,alpha,17.98299092,41.94255153,,38.89172025,29.46605372,1,Gamma Saggita
27.49409463,2.67E-09,23.68001649,alpha,17.09896378,23.50319622,5745.929901,20.4393473,30.34796592,2,Gamma Saggita
44.16633131,3.43E-09,31.01138707,alpha,41.98677339,31.99738837,6237.993588,32.50107983,35.23534063,3,Alpha Boreas
36.56116004,3.36E-09,23.48318336,alpha,24.08501591,29.57343935,6143.652719,29.6409221,22.93622447,2,Gamma Saggita
44.16633131,3.89E-09,20.95914531,,16.60433003,30.92749381,,36.50794931,16.51972049,2,Alpha Boreas
46.46389776,3.42E-09,26.52557589,alpha,41.98677339,27.89909732,5609.779537,16.85394617,16.51972049,2,Gamma Saggita
18.45539358,2.53E-09,45.71865766,alpha,17.15223368,,4690.496405,44.36832559,22.53496281,,Alpha Hemithea
45.07933272,2.28E-09,34.69616623,alpha,,23.56069208,7030.575755,29.62643666,15.24596455,2,Gamma Saggita
47.6236315,3.79E-09,28.14119606,alpha,14.41884243,29.09085287,6671.703796,16.48164284,30.86973263,,Gamma Saggita
43.43915591,,17.47442836,alpha,25.05759603,27.1745459,2818.571131,27.04395649,19.58545645,2,Gamma Saggita
36.21605054,3.38E-09,29.1208317,,53.25462786,35.44091648,4309.949666,13.10377386,23.77740815,2,Beta Eioneous
35.83332737,3.33E-09,,alpha,26.30680719,20.03236889,5098.616989,26.8426953,18.50608525,2,Alpha Boreas
27.39536712,2.82E-09,33.95985716,alpha,33.65708711,27.65895616,5741.415367,19.18556848,,3,Alpha Hemithea
12.46343738,1.55E-09,47.75299816,alpha,26.77704506,34.53377456,2818.571131,35.23288402,,2,Alpha Hemithea
16.30884543,3.28E-09,37.63727981,alpha,39.90713103,41.94255153,4633.103019,33.61512845,33.49245168,3,Alpha Hemithea
23.0517117,2.22E-09,43.78346914,alpha,37.21764404,26.66778229,4403.48276,36.32630145,17.99298262,2,Alpha Hemithea
38.10934264,,24.10559617,alpha,15.30634252,26.69795322,2818.571131,20.61565735,33.53327296,3,Gamma Saggita
16.7704587,1.66E-09,,,35.28795559,41.94255153,2818.571131,28.42110023,23.47565191,2,Alpha Hemithea
31.15314901,4.28E-09,13.92616041,alpha,19.09432543,16.5454028,6237.993588,29.41281214,24.2713123,3,Zeta Draconis
45.0444719,4.03E-09,43.00467433,alpha,34.67867631,41.94255153,4627.671685,18.83913431,18.30559169,2,Beta Eioneous
,3.87E-09,18.28694262,alpha,16.63433987,28.91735861,6237.993588,33.59643949,26.16376734,3,Alpha Boreas
40.85609497,2.67E-09,17.03591018,alpha,41.98677339,20.03236889,5245.141635,33.10414054,33.49245168,2,Gamma Saggita
30.01489275,2.67E-09,27.90334789,alpha,41.98677339,37.4385357,2589.564232,25.47181776,24.2476679,2,Alpha Boreas
20.18131579,2.71E-09,32.17311728,alpha,24.84253019,32.40686831,6368.715918,20.55419229,25.63420762,,Gamma Saggita
19.47669746,2.37E-09,33.8977209,alpha,,27.78059692,5728.261124,35.88161646,14.70719671,2,Alpha Hemithea
40.89601463,4.42E-09,28.71553951,alpha,37.17355412,39.03893979,2560.943878,,22.31942069,3,Beta Eioneous
37.81278386,3.24E-09,26.87317741,alpha,17.15223368,30.91148528,4784.822861,23.0464171,27.72849718,3,Gamma Saggita
36.72080754,4.64E-09,14.8443158,alpha,41.34519715,32.29515164,3837.379459,10.53237351,17.09005328,1,Beta Eioneous
22.6797299,2.81E-09,27.01050957,alpha,15.39682562,39.33814254,6237.993588,32.41955811,16.91382027,2,Alpha Boreas
27.30516243,4.63E-09,43.00467433,alpha,36.07075948,31.89686595,2785.91369,40.62301756,27.6667877,2,Beta Eioneous
22.76927914,4.45E-09,35.62647511,alpha,36.20503925,27.22751283,5763.28296,34.09066764,18.37038007,,Alpha Hemithea
22.65634784,2.44E-09,42.58964363,alpha,37.78186788,24.23668911,,36.48785588,23.59891915,2,Alpha Hemithea
33.95531388,3.60E-09,23.77915917,alpha,41.98677339,29.38732975,4170.941287,20.13526241,33.31092794,2,Zeta Draconis
36.14806508,3.76E-09,17.47442836,alpha,37.37029985,,6237.993588,19.51196062,28.35477915,2,Beta Eioneous
20.18131579,3.49E-09,43.00467433,alpha,43.10164505,37.26319592,4027.620687,27.47162149,14.20532268,1,Beta Eioneous
28.20743054,4.00E-09,23.28116531,alpha,,37.53810707,3972.849046,40.62301756,19.26760826,3,Beta Eioneous
44.16633131,1.95E-09,33.57566601,alpha,32.67715551,23.49537084,5762.462672,41.315366,23.10134272,3,Alpha Hemithea
40.60446064,4.56E-09,27.75565268,alpha,,35.52631599,3322.737414,22.70842856,22.90656638,2,Beta Eioneous
44.16633131,2.67E-09,19.0188667,alpha,41.98677339,34.29005549,4572.664071,40.62301756,25.55996518,3,Alpha Boreas
28.80437176,2.67E-09,23.38423593,alpha,41.98677339,41.94255153,3827.40557,38.82504514,22.55030658,2,Zeta Draconis
30.28201847,4.89E-09,28.57332587,alpha,38.25251485,31.19177893,,27.0671458,16.1680769,3,Beta Eioneous
23.36204188,2.92E-09,39.76517239,alpha,33.4984301,28.6112713,6140.703213,43.92211541,33.49245168,2,Alpha Hemithea
44.16585631,4.08E-09,32.82179291,alpha,19.44043175,20.86212852,6348.16588,15.91083115,,3,Gamma Saggita
37.15641389,3.91E-09,,alpha,38.23936847,38.01790758,3139.247862,22.04841314,23.96991397,3,Beta Eioneous
30.90785681,3.57E-09,43.00467433,alpha,14.84740175,42.42955043,5355.377576,,19.41317344,3,Alpha Boreas
23.58300504,3.97E-09,35.55767059,alpha,34.99187127,22.34828688,3956.646004,29.88476598,22.64339727,3,Alpha Hemithea
